MONTH,CITY,STORE,STATUS,ZONE_MAPPING,ORDER_COUNT,CART_SALES,DISCOUNT,NET_REVENUE,IDEAL_FOOD_COST,GROSS_MARGIN,KITCHEN_EBITDA,VARIANCE,REVENUE_COHORT,CM_COHORT,EBITDA_CATEGORY,EBITDA_COHORT,VARIANCE_CATEGORY,REVENUE_BUCKET,GM_PERCENT
Feb-2024,Hyderabad,Thomas LLC,Inactive,South,8772,3055936.09,655943.32,2496093.75,1116265.72,1251381.88,-176919.09,2.9782040000000003,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,50.13360896400626
Mar-2024,Hyderabad,Thomas LLC,Inactive,South,8679,3279383.52,926393.88,2412829.28,790550.02,1544652.72,275210.32,1.3222459999999998,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,15L-25L,64.01831794746788
Oct-2023,Hyderabad,Mckenzie LLC,Inactive,West,10420,3593091.46,596171.84,3123295.26,1312650.79,1672877.54,202959.29,2.739234,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,53.56129986890833
Nov-2023,Hyderabad,Mckenzie LLC,Inactive,West,11338,4671494.44,1331851.98,3445132.2,1529260.76,1794108.6,415930.82,1.9779900000000001,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,52.076625680721335
Dec-2023,Hyderabad,Mckenzie LLC,Inactive,West,8612,4150121.15,687876.59,3503438.2,1259732.29,2122045.28,710405.95,2.8437330000000003,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,60.570364278153946
Jan-2024,Hyderabad,Mckenzie LLC,Inactive,West,13716,4420693.97,740249.77,3749501.7,1215248.15,2415262.25,1109627.21,1.00855,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,35L-45L,64.41555287199895
Feb-2024,Hyderabad,Mckenzie LLC,Inactive,West,12100,4838940.79,1240444.43,3699929.69,1561506.6,2047362.68,498865.38,2.7018619999999998,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,55.3351780044231
Mar-2024,Hyderabad,Mckenzie LLC,Inactive,West,7058,3326205.77,849008.88,2547732.0,927150.89,1494436.17,225443.44,2.930888,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,58.657510680087235
Oct-2023,Hyderabad,Houston-Barnes,Active,North,10334,3301143.43,688087.98,2704161.55,913806.99,1660067.92,436115.5,1.018445,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,61.389376681285924
Nov-2023,Hyderabad,Houston-Barnes,Active,North,9583,3793993.89,708803.86,3147946.33,930828.52,2115506.52,668459.01,2.215443,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,67.20275056277723
Dec-2023,Hyderabad,Houston-Barnes,Active,North,11976,4076381.43,861032.44,3296683.91,1269226.65,1910091.83,605908.31,1.935316,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,25L-35L,57.93979289934411
Jan-2024,Hyderabad,Houston-Barnes,Active,North,13080,5197924.64,1086063.42,4209149.17,1606384.78,2460803.04,1059646.38,1.8646759999999998,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,58.46319388105697
Feb-2024,Hyderabad,Houston-Barnes,Active,North,7920,2917514.75,638765.79,2411512.82,852560.34,1470941.88,225907.81,1.4806110000000001,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,60.996643592381986
Mar-2024,Hyderabad,Houston-Barnes,Active,North,7127,3438690.28,728563.32,2786619.84,1103150.37,1569200.21,120110.89,1.20423,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,56.311958577026424
Oct-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,12415,5319397.67,1161251.96,4252391.47,1301230.84,2827433.66,1461556.75,2.147488,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,66.4904367330038
Nov-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,10173,3968597.27,907274.89,3157504.6,996496.36,2064824.01,759895.27,1.672243,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,65.39417266407149
Dec-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,8591,3192240.49,778608.75,2546067.56,801808.7,1644792.03,328283.6,2.9893080000000003,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,64.60127201023683
Jan-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,14801,6400317.81,1452234.98,5028165.35,2185439.45,2703805.75,1383381.52,1.461918,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,Above 45L,53.773206762184145
Feb-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,12623,4788020.0,1041234.87,3827615.1,1561534.66,2144755.14,644208.82,2.441766,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,56.033720318430134
Mar-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,10974,3908530.64,952348.94,3050993.26,1139522.96,1763724.77,471182.99,1.127047,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,57.80821587262373
Oct-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,14368,6780341.45,1618200.4,5253299.71,2039689.48,3099157.72,1694304.74,1.64572,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,Above 45L,58.99449662277122
Nov-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,10478,3277920.45,635810.74,2690034.78,1197095.5,1420816.37,163209.85,2.405479,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,52.817769515976295
Dec-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,11027,4225004.73,918581.58,3413270.16,1498042.66,1830195.75,510770.66,1.8450669999999998,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,25L-35L,53.62000850234486
Jan-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,8642,4167929.97,1211218.79,3002228.81,1381916.67,1486854.55,152342.59,1.774447,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,49.52502437680624
Feb-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,14203,5484465.65,1586226.93,3981959.52,1469713.15,2438062.87,1189053.36,1.2770139999999999,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,61.22771609692306
Mar-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,9403,3659436.89,847486.92,2914089.55,1212235.87,1637979.89,305409.54,2.30507,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,56.20897580172167
Oct-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12690,5409744.73,1124201.58,4440656.51,1753419.08,2537307.48,1067420.04,2.10376,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,57.13811627371287
Nov-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12406,3863271.93,602084.8,3281664.77,1247414.39,1939617.01,790923.99,2.957026,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,59.10466625754708
Dec-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12859,4726958.19,958172.63,3862351.79,1672439.9,2080802.01,641684.89,2.666459,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,53.873963924969146
Jan-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,11755,4276632.99,855347.96,3511063.11,1590990.16,1854521.3,441595.9,1.610782,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var <2%,35L-45L,52.81936672451325
Feb-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,12892,5429731.29,1049698.28,4463778.13,1468973.12,2926410.24,1545314.22,1.966938,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,65.55904336580457
Mar-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,14186,5880424.39,1676254.13,4298278.13,2083813.38,2127725.63,782327.76,2.308376,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,49.501813648341084
Oct-2023,Bangalore,Todd Inc,Inactive,East,10236,4294374.85,774872.2,3595498.56,1232566.5,2220608.12,993512.23,2.3697369999999998,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,61.76078457392013
Nov-2023,Bangalore,Todd Inc,Inactive,East,14570,5263704.8,1316051.48,4058139.48,1658393.79,2310921.68,845705.41,1.92736,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,35L-45L,56.94534875868782
Dec-2023,Bangalore,Todd Inc,Inactive,East,13758,5499144.48,1210738.2,4382947.36,1888846.07,2402747.24,921562.76,2.043083,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,54.82035358051848
Jan-2024,Bangalore,Todd Inc,Inactive,East,9722,3539786.8,757238.13,2838981.23,1100975.0,1682391.18,310083.18,2.1144950000000002,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,59.2603840498093
Feb-2024,Bangalore,Todd Inc,Inactive,East,13799,4339195.54,1232337.79,3183656.45,1428048.08,1685311.43,232868.66,2.0821419999999997,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,52.936347136324954
Mar-2024,Bangalore,Todd Inc,Inactive,East,9258,3010511.54,839140.97,2236049.92,942039.93,1177967.55,-279042.7,2.570935,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,15L-25L,52.68073576818894
Oct-2023,Hyderabad,Miranda-Burch,Inactive,South,8187,3603887.94,564453.21,3106708.0,947932.36,2081443.71,566293.28,1.164763,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,66.99836965688439
Nov-2023,Hyderabad,Miranda-Burch,Inactive,South,8688,3686198.43,652129.37,3157268.15,971189.97,2085905.72,702145.92,2.212595,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,66.06679005075955
Dec-2023,Hyderabad,Miranda-Burch,Inactive,South,11416,3668104.38,621998.09,3150071.09,1389156.83,1700670.05,364616.13,2.817654,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,53.988306975002274
Jan-2024,Hyderabad,Miranda-Burch,Inactive,South,14037,6779175.4,1193881.31,5717255.9,1786507.36,3823485.13,2526921.12,2.022928,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,Above 45L,66.87622868166527
Feb-2024,Hyderabad,Miranda-Burch,Inactive,South,10244,3922018.68,883706.17,3137488.36,1354620.41,1670481.7,230555.55,2.791123,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,53.2426421495951
Mar-2024,Hyderabad,Miranda-Burch,Inactive,South,13691,6703780.94,1432542.88,5336444.32,1583376.84,3605200.76,2197960.98,1.404285,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,Above 45L,67.55810693064628
Oct-2023,Hyderabad,Garza-Sanchez,Inactive,North,12182,5846349.42,1527487.03,4370357.5,1865079.85,2416735.23,1212352.48,2.418756,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,55.29834184045585
Nov-2023,Hyderabad,Garza-Sanchez,Inactive,North,12549,5035691.1,1396901.03,3732822.09,1661612.73,1940890.15,443825.77,2.322047,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,51.99524925657521
Dec-2023,Hyderabad,Garza-Sanchez,Inactive,North,14549,5730637.96,1453505.68,4360204.97,1868453.62,2417629.04,1062678.29,1.385787,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var <2%,35L-45L,55.44760066635125
Jan-2024,Hyderabad,Garza-Sanchez,Inactive,North,10601,4838575.68,1187311.8,3782351.82,1689363.09,2012970.53,534167.24,2.231958,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,53.220076444395914
Feb-2024,Hyderabad,Garza-Sanchez,Inactive,North,14751,6397105.55,1257328.83,5168197.69,1719162.57,3366866.72,1984225.72,1.917605,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,Above 45L,65.14585783966015
Mar-2024,Hyderabad,Garza-Sanchez,Inactive,North,7852,3447684.69,885715.32,2644784.42,1040401.7,1507993.32,111016.7,2.718334,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,57.017627168266515
Oct-2023,Ahmedabad,Hill-Williams,Inactive,East,14938,5060184.12,928229.19,4239119.53,1540493.23,2595263.84,1206273.88,1.6908869999999998,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,35L-45L,61.221766020832156
Nov-2023,Ahmedabad,Hill-Williams,Inactive,East,7683,3500811.76,673375.4,2881390.16,889030.85,1902437.82,454466.75,1.359286,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,25L-35L,66.02499884986072
Dec-2023,Ahmedabad,Hill-Williams,Inactive,East,13982,6373379.42,1534944.31,4957442.09,1814741.27,3059369.04,1685415.21,1.809451,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var <2%,Above 45L,61.71265310736086
Jan-2024,Ahmedabad,Hill-Williams,Inactive,East,11991,5183650.81,907023.85,4350610.56,1683763.91,2576451.0,1056646.49,1.541484,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,59.220446520499415
Feb-2024,Ahmedabad,Hill-Williams,Inactive,East,10050,4710821.73,913872.08,3893081.01,1542277.34,2268448.93,894336.71,2.518238,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,58.26873173646084
Mar-2024,Ahmedabad,Hill-Williams,Inactive,East,9797,3581995.91,773175.01,2861797.23,1287895.9,1467519.42,90372.57,2.748341,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,51.279643596552084
Oct-2023,Hyderabad,Brown-Watts,Active,North,12046,5605002.26,1196476.42,4485856.41,1983099.98,2401576.93,1165078.53,2.245386,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,53.536642961783976
Nov-2023,Hyderabad,Brown-Watts,Active,North,13729,4609865.24,1140803.09,3556227.04,1193093.78,2230685.23,832442.78,2.442414,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,62.72617594179252
Dec-2023,Hyderabad,Brown-Watts,Active,North,11069,4702157.56,852232.38,3920980.64,1602669.69,2175646.75,943195.41,1.535474,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,35L-45L,55.48731171495914
Jan-2024,Hyderabad,Brown-Watts,Active,North,9447,4297380.21,1160108.9,3259257.2,1458051.14,1725886.08,213938.52,1.0407540000000002,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,25L-35L,52.95335636598425
Feb-2024,Hyderabad,Brown-Watts,Active,North,8173,2641297.82,475519.18,2264710.35,795662.87,1410261.86,-53832.1,2.205793,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,15L-25L,62.27118006503569
Mar-2024,Hyderabad,Brown-Watts,Active,North,8195,3598274.31,1053028.25,2614386.02,1210508.11,1350972.09,-40735.46,2.8252349999999997,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,51.674545368017235
Oct-2023,Pune,Guerrero-Barron,Active,South,11551,5629309.34,1263246.41,4433748.95,1366823.18,3015146.28,1665685.94,2.545613,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,68.00444305715595
Nov-2023,Pune,Guerrero-Barron,Active,South,9522,4235360.37,859686.61,3421861.59,1610439.56,1732157.03,397437.49,2.023453,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,50.62031249487213
Dec-2023,Pune,Guerrero-Barron,Active,South,14994,7152331.58,1443205.08,5810430.21,2481934.64,3260632.4,1711857.97,2.8102840000000002,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,Above 45L,56.11688432963727
Jan-2024,Pune,Guerrero-Barron,Active,South,13721,6610279.08,1283543.72,5423096.16,1885511.79,3407749.35,2088167.47,1.115891,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,Above 45L,62.837708376537435
Feb-2024,Pune,Guerrero-Barron,Active,South,12084,3749913.03,629475.96,3174619.05,1314353.47,1772827.3,381246.76,1.7535349999999998,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,55.843780689213716
Mar-2024,Pune,Guerrero-Barron,Active,South,10739,4972917.61,1228469.44,3787988.71,1301824.66,2378869.2,880962.37,2.839696,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,62.80032444975265
Oct-2023,Bangalore,French PLC,Active,East,12784,5437585.12,1534716.21,4044956.72,1516688.79,2388216.38,1099871.09,2.5044049999999998,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,59.04182777016215
Nov-2023,Bangalore,French PLC,Active,East,9785,3999922.02,706158.01,3397378.84,1230365.15,2087862.72,674837.73,1.7052900000000002,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,61.455104606467735
Dec-2023,Bangalore,French PLC,Active,East,10870,4515006.22,1294493.73,3274446.65,1189139.05,1942169.63,621931.31,2.509194,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,59.312911083770445
Jan-2024,Bangalore,French PLC,Active,East,10176,4670730.34,714215.18,4050257.72,1643130.97,2289156.6,901484.22,1.003206,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,56.518788636492005
Feb-2024,Bangalore,French PLC,Active,East,13253,4945225.83,844736.41,4182804.09,1267805.37,2813862.84,1293109.76,1.076185,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,35L-45L,67.2721643054528
Mar-2024,Bangalore,French PLC,Active,East,12806,6179353.85,1533483.77,4693315.42,2272029.18,2330154.54,814992.13,2.576726,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,Above 45L,49.64836861529328
Oct-2023,Ahmedabad,"Becker, Miller and Anderson",Active,North,11784,5090085.67,1193647.78,3982631.28,1893412.45,2007762.61,577552.71,1.211747,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,50.41296742891047
Nov-2023,Ahmedabad,"Becker, Miller and Anderson",Active,North,13234,6319139.51,1468373.56,4942949.84,2046699.91,2779665.37,1507393.99,1.787029,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,Above 45L,56.234949978776235
Dec-2023,Ahmedabad,"Becker, Miller and Anderson",Active,North,8056,2478520.6,389808.35,2182987.55,665474.6,1452026.95,-23331.25,2.040125,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,15L-25L,66.51558548742067
Jan-2024,Ahmedabad,"Becker, Miller and Anderson",Active,North,14051,6063082.47,1040994.18,5097808.19,2406024.47,2550827.45,1202619.94,1.630042,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,Above 45L,50.03772905782867
Feb-2024,Ahmedabad,"Becker, Miller and Anderson",Active,North,10080,4864674.73,786990.94,4154514.69,1835576.15,2223408.56,917756.3,1.797986,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,53.51788899319069
Mar-2024,Ahmedabad,"Becker, Miller and Anderson",Active,North,8665,3830685.26,666371.89,3296920.31,1555979.2,1687218.84,304079.0,2.277616,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,51.175602724835045
Oct-2023,Pune,Gonzalez Group,Active,North,10368,4309917.31,1284085.9,3117727.16,913410.89,2132516.44,706189.61,1.6316629999999999,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,68.39971333476146
Nov-2023,Pune,Gonzalez Group,Active,North,14512,6174664.88,937360.42,5340796.37,2584385.01,2643624.88,1231008.67,2.2086360000000003,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,Above 45L,49.498702007243914
Dec-2023,Pune,Gonzalez Group,Active,North,9550,3778404.24,928281.85,2919020.92,1227056.96,1625781.09,398650.4,2.6930389999999997,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,55.69610957087625
Jan-2024,Pune,Gonzalez Group,Active,North,13540,5139186.12,982074.84,4223608.09,1643241.26,2490154.57,1173703.84,1.8545029999999998,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,58.95799318823636
Feb-2024,Pune,Gonzalez Group,Active,North,11522,4689754.03,1099177.17,3620681.04,1165101.92,2373112.23,989684.56,1.127683,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,35L-45L,65.54325564120941
Mar-2024,Pune,Gonzalez Group,Active,North,9098,3192351.38,913340.32,2401888.65,1120025.49,1171341.43,-26275.4,2.0493509999999997,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var 2%-3%,15L-25L,48.76751592959982
Oct-2023,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,7215,3183261.48,864229.23,2477818.05,831416.95,1511290.76,119794.54,1.797643,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var <2%,15L-25L,60.99280615055655
Nov-2023,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,14796,6801260.04,1813242.96,5048093.78,1668884.49,3295410.24,1854495.02,2.1635720000000003,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,Above 45L,65.28028962251173
Dec-2023,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,13723,5592089.98,1256953.83,4420433.39,1810347.88,2539252.22,1153820.54,1.6605159999999999,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,35L-45L,57.44351279547276
Jan-2024,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,13072,5790348.49,1112351.84,4759939.13,1497218.76,3208319.52,1719062.44,2.315515,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,67.40253251936018
Feb-2024,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,12623,6232917.13,1779316.84,4507193.15,1772781.37,2615804.18,1324452.6,1.423733,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var <2%,Above 45L,58.03621218229797
Mar-2024,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,10547,4355968.68,750948.0,3720301.77,1449870.75,2131672.15,817507.33,2.548043,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,57.29836668599063
Oct-2023,Ahmedabad,Salinas-Kramer,Active,West,7819,3229704.27,751824.35,2556254.57,757229.21,1665216.14,239021.86,2.80176,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,65.1428132214547
Nov-2023,Ahmedabad,Salinas-Kramer,Active,West,11119,4607934.48,1246077.25,3408522.44,1099458.26,2216608.91,942345.54,2.828135,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,65.03137206865507
Dec-2023,Ahmedabad,Salinas-Kramer,Active,West,11345,4482372.76,718771.61,3835938.0,1774050.65,1923825.0,514455.99,1.733123,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,50.15266148722945
Jan-2024,Ahmedabad,Salinas-Kramer,Active,West,14755,6628522.48,1336890.59,5371249.02,2488257.93,2775646.09,1402268.23,1.856206,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var <2%,Above 45L,51.675989693734216
Feb-2024,Ahmedabad,Salinas-Kramer,Active,West,8053,2446454.93,519010.03,2024858.28,755212.82,1139669.19,-108316.51,2.249084,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,15L-25L,56.28389903909719
Mar-2024,Ahmedabad,Salinas-Kramer,Active,West,9298,3909722.09,1085315.38,2885665.37,904612.61,1876628.3,437321.0,1.514931,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,25L-35L,65.03277613232056
Oct-2023,Bangalore,Sanders Ltd,Active,East,7686,3836811.32,714075.41,3194785.03,1095542.83,2031429.35,735992.93,2.964507,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,63.585791561067886
Nov-2023,Bangalore,Sanders Ltd,Active,East,7097,2927627.55,497662.95,2520568.96,752862.86,1662304.4,27871.94,2.400373,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,65.94957037001677
